threshold,precision,recall,f1,f05,tp,fp,fn,eligible_recall_070
0.008720625191926956,0.058823529411764705,0.96875,0.11091234347048301,0.07242990654205607,31,496,1,True
0.008667082525789738,0.058712121212121215,0.96875,0.11071428571428571,0.07229477611940298,31,497,1,True
0.008586276322603226,0.05860113421550094,0.96875,0.11051693404634581,0.07216014897579143,31,498,1,True
0.008497342467308044,0.05849056603773585,0.96875,0.1103202846975089,0.07202602230483271,31,499,1,True
0.008474069647490978,0.0583804143126177,0.96875,0.11012433392539965,0.07189239332096475,31,500,1,True
0.008429378271102905,0.05827067669172932,0.96875,0.1099290780141844,0.07175925925925926,31,501,1,True
0.008427927270531654,0.058161350844277676,0.96875,0.10973451327433628,0.07162661737523106,31,502,1,True
0.008405065163969994,0.05805243445692884,0.96875,0.10954063604240283,0.07149446494464945,31,503,1,True
0.00834682211279869,0.05794392523364486,0.96875,0.10934744268077601,0.07136279926335175,31,504,1,True
0.008315703831613064,0.05783582089552239,0.96875,0.10915492957746478,0.07123161764705882,31,505,1,True
0.008308632299304008,0.05772811918063315,0.96875,0.10896309314586995,0.07110091743119266,31,506,1,True
0.008296704851090908,0.05762081784386617,0.96875,0.10877192982456141,0.07097069597069597,31,507,1,True
0.008288371376693249,0.0575139146567718,0.96875,0.1085814360770578,0.07084095063985375,31,508,1,True
0.008270049467682838,0.05740740740740741,0.96875,0.10839160839160839,0.07071167883211679,31,509,1,True
0.00826412532478571,0.05730129390018484,0.96875,0.1082024432809773,0.07058287795992714,31,510,1,True
0.00822184607386589,0.05719557195571956,0.96875,0.10801393728222997,0.07045454545454545,31,511,1,True
0.008191135711967945,0.0570902394106814,0.96875,0.10782608695652174,0.07032667876588022,31,512,1,True
0.00816882960498333,0.05698529411764706,0.96875,0.1076388888888889,0.07019927536231885,31,513,1,True
0.008141564205288887,0.05688073394495413,0.96875,0.10745233968804159,0.07007233273056059,31,514,1,True
0.008068052120506763,0.056776556776556776,0.96875,0.10726643598615918,0.06994584837545126,31,515,1,True
0.008044373244047165,0.056672760511883,0.96875,0.1070811744386874,0.06981981981981981,31,516,1,True
0.008042476139962673,0.05656934306569343,0.96875,0.10689655172413794,0.06969424460431654,31,517,1,True
0.008006307296454906,0.056466302367941715,0.96875,0.10671256454388985,0.06956912028725314,31,518,1,True
0.007978097535669804,0.056363636363636366,0.96875,0.10652920962199312,0.06944444444444445,31,519,1,True
0.00797264650464058,0.056261343012704176,0.96875,0.10634648370497427,0.06932021466905187,31,520,1,True
0.00796255562454462,0.05615942028985507,0.96875,0.10616438356164383,0.06919642857142858,31,521,1,True
0.007950963452458382,0.05605786618444846,0.96875,0.10598290598290598,0.06907308377896614,31,522,1,True
0.007941212505102158,0.05595667870036101,0.96875,0.10580204778156997,0.06895017793594306,31,523,1,True
0.00789839681237936,0.055855855855855854,0.96875,0.10562180579216354,0.06882770870337478,31,524,1,True
0.007884528487920761,0.05575539568345324,0.96875,0.1054421768707483,0.06870567375886524,31,525,1,True
0.007833249866962433,0.05565529622980251,0.96875,0.10526315789473684,0.06858407079646017,31,526,1,True
0.007800166495144367,0.05555555555555555,0.96875,0.10508474576271186,0.06846289752650177,31,527,1,True
0.007771158590912819,0.055456171735241505,0.96875,0.10490693739424704,0.068342151675485,31,528,1,True
0.007760021835565567,0.055357142857142855,0.96875,0.10472972972972973,0.0682218309859155,31,529,1,True
0.007750228047370911,0.05525846702317291,0.96875,0.1045531197301855,0.06810193321616871,31,530,1,True
0.007745756302028894,0.05516014234875445,0.96875,0.10437710437710437,0.06798245614035088,31,531,1,True
0.007730843499302864,0.055062166962699825,0.96875,0.10420168067226891,0.06786339754816112,31,532,1,True
0.007710911333560944,0.0549645390070922,0.96875,0.1040268456375839,0.06774475524475525,31,533,1,True
0.00770535646006465,0.05486725663716814,0.96875,0.10385259631490787,0.06762652705061083,31,534,1,True
0.007674523163586855,0.054770318021201414,0.96875,0.10367892976588629,0.06750871080139373,31,535,1,True
0.007673252839595079,0.054673721340388004,0.96875,0.10350584307178631,0.06739130434782609,31,536,1,True
0.007648996543139219,0.05457746478873239,0.96875,0.10333333333333333,0.06727430555555555,31,537,1,True
0.007640894036740065,0.054481546572934976,0.96875,0.10316139767054909,0.067157712305026,31,538,1,True
0.007639574818313122,0.054385964912280704,0.96875,0.10299003322259136,0.06704152249134948,31,539,1,True
0.007618463132530451,0.0542907180385289,0.96875,0.10281923714759536,0.06692573402417962,31,540,1,True
0.0075848824344575405,0.05419580419580419,0.96875,0.10264900662251655,0.0668103448275862,31,541,1,True
0.007558987010270357,0.05410122164048865,0.96875,0.1024793388429752,0.06669535283993115,31,542,1,True
0.007554173935204744,0.05400696864111498,0.96875,0.10231023102310231,0.0665807560137457,31,543,1,True
0.007530964910984039,0.05391304347826087,0.96875,0.10214168039538715,0.06646655231560893,31,544,1,True
0.007527116686105728,0.05381944444444445,0.96875,0.10197368421052631,0.0663527397260274,31,545,1,True
0.0075077167712152,0.053726169844020795,0.96875,0.10180623973727422,0.06623931623931624,31,546,1,True
0.007466454058885574,0.05363321799307959,0.96875,0.10163934426229508,0.06612627986348123,31,547,1,True
0.007464305963367224,0.0535405872193437,0.96875,0.10147299509001637,0.06601362862010221,31,548,1,True
0.007453997619450092,0.05344827586206897,0.96875,0.10130718954248366,0.06590136054421769,31,549,1,True
0.007451200857758522,0.05335628227194492,0.96875,0.10114192495921696,0.06578947368421052,31,550,1,True
0.007444995921105146,0.05326460481099656,0.96875,0.10097719869706841,0.06567796610169492,31,551,1,True
0.007437033113092184,0.05317324185248713,0.96875,0.1008130081300813,0.0655668358714044,31,552,1,True
0.0074244006536901,0.053082191780821915,0.96875,0.10064935064935066,0.06545608108108109,31,553,1,True
0.0073988246731460094,0.05299145299145299,0.96875,0.10048622366288493,0.06534569983136594,31,554,1,True
0.007384148426353931,0.052901023890784986,0.96875,0.10032362459546926,0.06523569023569023,31,555,1,True
0.007363786455243826,0.05281090289608177,0.96875,0.10016155088852989,0.06512605042016807,31,556,1,True
0.0073517425917088985,0.05272108843537415,0.96875,0.1,0.06501677852348993,31,557,1,True
0.007334101013839245,0.05263157894736842,0.96875,0.0998389694041868,0.06490787269681741,31,558,1,True
0.0073175737634301186,0.05254237288135593,0.96875,0.09967845659163987,0.06479933110367893,31,559,1,True
0.007260199636220932,0.05245346869712352,0.96875,0.09951845906902086,0.06469115191986645,31,560,1,True
0.007259467616677284,0.052364864864864864,0.96875,0.09935897435897435,0.06458333333333334,31,561,1,True
0.007240873295813799,0.05227655986509275,0.96875,0.0992,0.06447587354409318,31,562,1,True
0.007205990143120289,0.05218855218855219,0.96875,0.09904153354632587,0.0643687707641196,31,563,1,True
0.007155697792768478,0.052100840336134456,0.96875,0.09888357256778309,0.0642620232172471,31,564,1,True
0.007149010431021452,0.05201342281879195,0.96875,0.09872611464968153,0.06415562913907284,31,565,1,True
0.007127844262868166,0.051926298157453935,0.96875,0.0985691573926868,0.0640495867768595,31,566,1,True
0.007115969434380531,0.051839464882943144,0.96875,0.09841269841269841,0.06394389438943894,31,567,1,True
0.007111219689249992,0.05175292153589316,0.96875,0.098256735340729,0.06383855024711697,31,568,1,True
0.00709447031840682,0.051666666666666666,0.96875,0.0981012658227848,0.06373355263157894,31,569,1,True
0.007080135401338339,0.051580698835274545,0.96875,0.09794628751974724,0.0636288998357964,31,570,1,True
0.007078261114656925,0.05149501661129568,0.96875,0.09779179810725552,0.06352459016393443,31,571,1,True
0.007074479013681412,0.05140961857379768,0.96875,0.09763779527559055,0.06342062193126023,31,572,1,True
0.007066893391311169,0.05132450331125828,0.96875,0.09748427672955975,0.06331699346405228,31,573,1,True
0.007059271913021803,0.0512396694214876,0.96875,0.09733124018838304,0.0632137030995106,31,574,1,True
0.007056140340864658,0.05115511551155116,0.96875,0.09717868338557993,0.06311074918566775,31,575,1,True
0.007052242755889893,0.051070840197693576,0.96875,0.09702660406885759,0.06300813008130081,31,576,1,True
0.007052038796246052,0.05098684210526316,0.96875,0.096875,0.06290584415584416,31,577,1,True
0.0070383260026574135,0.05090311986863711,0.96875,0.0967238689547582,0.06280388978930308,31,578,1,True
0.007022068835794926,0.05081967213114754,0.96875,0.09657320872274143,0.06270226537216829,31,579,1,True
0.006996453739702702,0.05073649754500818,0.96875,0.09642301710730948,0.06260096930533118,31,580,1,True
0.006986122112721205,0.05065359477124183,0.96875,0.09627329192546584,0.0625,31,581,1,True
0.006975511088967323,0.05057096247960848,0.96875,0.09612403100775194,0.06239935587761675,31,582,1,True
0.0069736456498503685,0.050488599348534204,0.96875,0.09597523219814241,0.06229903536977492,31,583,1,True
0.006948673166334629,0.05040650406504065,0.96875,0.09582689335394126,0.062199036918138044,31,584,1,True
0.006947521585971117,0.05032467532467533,0.96875,0.09567901234567901,0.062099358974358976,31,585,1,True
0.006937554106116295,0.050243111831442464,0.96875,0.09553158705701079,0.062,31,586,1,True
0.006910576019436121,0.05016181229773463,0.96875,0.09538461538461539,0.06190095846645367,31,587,1,True
0.006910143885761499,0.050080775444264945,0.96875,0.09523809523809523,0.061802232854864435,31,588,1,True
0.0068991901353001595,0.05,0.96875,0.0950920245398773,0.061703821656050956,31,589,1,True
0.006894748657941818,0.0499194847020934,0.96875,0.09494640122511486,0.06160572337042925,31,590,1,True
0.0068742623552680016,0.04983922829581994,0.96875,0.09480122324159021,0.061507936507936505,31,591,1,True
0.006866710260510445,0.04975922953451043,0.96875,0.09465648854961832,0.06141045958795563,31,592,1,True
0.006851959507912397,0.049679487179487176,0.96875,0.09451219512195122,0.06131329113924051,31,593,1,True
0.006842154078185558,0.0496,0.96875,0.0943683409436834,0.06121642969984202,31,594,1,True
0.006834203377366066,0.04952076677316294,0.96875,0.09422492401215805,0.0611198738170347,31,595,1,True
0.006824520416557789,0.049441786283891544,0.96875,0.09408194233687406,0.0610236220472441,31,596,1,True
0.006823311094194651,0.04936305732484077,0.96875,0.09393939393939393,0.06092767295597484,31,597,1,True
0.006821650546044111,0.0492845786963434,0.96875,0.09379727685325265,0.060832025117739406,31,598,1,True
0.006817775312811136,0.049206349206349205,0.96875,0.09365558912386707,0.06073667711598746,31,599,1,True
0.006809297949075699,0.0491283676703645,0.96875,0.09351432880844646,0.060641627543035995,31,600,1,True
0.006794345565140247,0.0490506329113924,0.96875,0.09337349397590361,0.060546875,31,601,1,True
0.006779068615287542,0.04897314375987362,0.96875,0.09323308270676692,0.060452418096723866,31,602,1,True
0.0067750876769423485,0.04889589905362776,0.96875,0.09309309309309309,0.060358255451713395,31,603,1,True
0.006758842617273331,0.048818897637795275,0.96875,0.09295352323838081,0.06026438569206843,31,604,1,True
0.006739873439073563,0.04874213836477988,0.96875,0.09281437125748503,0.06017080745341615,31,605,1,True
0.006692318245768547,0.04866562009419152,0.96875,0.09267563527653214,0.060077519379844964,31,606,1,True
0.006683334708213806,0.048589341692789965,0.96875,0.09253731343283582,0.05998452012383901,31,607,1,True
0.006676643155515194,0.048513302034428794,0.96875,0.09239940387481371,0.05989180834621329,31,608,1,True
0.006652396637946367,0.0484375,0.96875,0.09226190476190477,0.059799382716049385,31,609,1,True
0.00663828244432807,0.0483619344773791,0.96875,0.09212481426448738,0.05970724191063174,31,610,1,True
0.006638275925070047,0.048286604361370715,0.96875,0.09198813056379822,0.05961538461538462,31,611,1,True
0.006632592994719744,0.04821150855365474,0.96875,0.09185185185185185,0.05952380952380952,31,612,1,True
0.006620681378990412,0.04813664596273292,0.96875,0.09171597633136094,0.05943251533742331,31,613,1,True
0.006610361859202385,0.04806201550387597,0.96875,0.0915805022156573,0.05934150076569678,31,614,1,True
0.006606837268918753,0.047987616099071206,0.96875,0.09144542772861357,0.059250764525993885,31,615,1,True
0.006592940539121628,0.04791344667697063,0.96875,0.09131075110456553,0.05916030534351145,31,616,1,True
0.0065683056600391865,0.047839506172839504,0.96875,0.09117647058823529,0.05907012195121951,31,617,1,True
0.006561911199241877,0.04776579352850539,0.96875,0.09104258443465492,0.05898021308980213,31,618,1,True
0.006553392857313156,0.047692307692307694,0.96875,0.09090909090909091,0.05889057750759878,31,619,1,True
0.006536301225423813,0.047619047619047616,0.96875,0.09077598828696926,0.05880121396054628,31,620,1,True
0.006527222692966461,0.04754601226993865,0.96875,0.09064327485380116,0.058712121212121215,31,621,1,True
0.006473108660429716,0.04747320061255743,0.96875,0.0905109489051095,0.0586232980332829,31,622,1,True
0.006453954614698887,0.047400611620795105,0.96875,0.09037900874635568,0.05853474320241692,31,623,1,True
0.006450767163187265,0.04732824427480916,0.96875,0.09024745269286755,0.058446455505279035,31,624,1,True
0.006437843665480614,0.04725609756097561,0.96875,0.09011627906976744,0.058358433734939756,31,625,1,True
0.006433962378650904,0.0471841704718417,0.96875,0.0899854862119013,0.05827067669172932,31,626,1,True
0.006431715562939644,0.04711246200607903,0.96875,0.08985507246376812,0.05818318318318318,31,627,1,True
0.006430244073271751,0.04704097116843703,0.96875,0.08972503617945007,0.058095952023988005,31,628,1,True
0.006429165601730347,0.04696969696969697,0.96875,0.08959537572254335,0.05800898203592814,31,629,1,True
0.006427408661693335,0.046898638426626324,0.96875,0.08946608946608947,0.05792227204783259,31,630,1,True
0.006419511046260595,0.04682779456193353,0.96875,0.0893371757925072,0.05783582089552239,31,631,1,True
0.006389431655406952,0.04675716440422323,0.96875,0.08920863309352518,0.05774962742175857,31,632,1,True
0.00637202151119709,0.046686746987951805,0.96875,0.08908045977011494,0.05766369047619048,31,633,1,True
0.00636974535882473,0.04661654135338346,0.96875,0.08895265423242468,0.0575780089153046,31,634,1,True
0.006353173870593309,0.046546546546546545,0.96875,0.08882521489971347,0.05749258160237389,31,635,1,True
0.006346350535750389,0.046476761619190406,0.96875,0.08869814020028613,0.05740740740740741,31,636,1,True
0.00633943872526288,0.04640718562874251,0.96875,0.08857142857142856,0.05732248520710059,31,637,1,True
0.006331789307296276,0.04633781763826607,0.96875,0.0884450784593438,0.05723781388478582,31,638,1,True
0.00632886216044426,0.04626865671641791,0.96875,0.08831908831908832,0.05715339233038348,31,639,1,True
0.006321968976408243,0.046199701937406856,0.96875,0.08819345661450925,0.05706921944035346,31,640,1,True
0.006267487537115812,0.046130952380952384,0.96875,0.08806818181818182,0.05698529411764706,31,641,1,True
0.006265055853873491,0.04606240713224369,0.96875,0.08794326241134752,0.05690161527165932,31,642,1,True
0.006264090538024902,0.04599406528189911,0.96875,0.08781869688385269,0.056818181818181816,31,643,1,True
0.006255323067307472,0.045925925925925926,0.96875,0.0876944837340877,0.056734992679355785,31,644,1,True
0.006246656179428101,0.04585798816568047,0.96875,0.08757062146892655,0.05665204678362573,31,645,1,True
0.006214070599526167,0.04579025110782865,0.96875,0.08744710860366714,0.05656934306569343,31,646,1,True
0.00619531748816371,0.045722713864306784,0.96875,0.08732394366197183,0.0564868804664723,31,647,1,True
0.006191895343363285,0.045655375552282766,0.96875,0.08720112517580872,0.05640465793304221,31,648,1,True
0.00619068369269371,0.045588235294117645,0.96875,0.08707865168539326,0.056322674418604654,31,649,1,True
0.006187941413372755,0.04552129221732746,0.96875,0.08695652173913043,0.05624092888243832,31,650,1,True
0.006180670112371445,0.045454545454545456,0.96875,0.08683473389355742,0.05615942028985507,31,651,1,True
0.006170020904392004,0.04538799414348463,0.96875,0.08671328671328671,0.05607814761215629,31,652,1,True
0.006169029977172613,0.04532163742690058,0.96875,0.08659217877094973,0.0559971098265896,31,653,1,True
0.006168334279209375,0.04525547445255475,0.96875,0.08647140864714087,0.05591630591630592,31,654,1,True
0.00616626488044858,0.04518950437317784,0.96875,0.08635097493036212,0.055835734870317004,31,655,1,True
0.00616319989785552,0.04512372634643377,0.96875,0.08623087621696801,0.05575539568345324,31,656,1,True
0.006163019686937332,0.04505813953488372,0.96875,0.08611111111111111,0.05567528735632184,31,657,1,True
0.006150044966489077,0.04499274310595065,0.96875,0.08599167822468794,0.05559540889526542,31,658,1,True
0.0061470260843634605,0.04492753623188406,0.96875,0.08587257617728532,0.05551575931232092,31,659,1,True
0.006142631638795137,0.04486251808972504,0.96875,0.08575380359612725,0.05543633762517883,31,660,1,True
0.006134658120572567,0.044797687861271675,0.96875,0.0856353591160221,0.055357142857142855,31,661,1,True
0.00613302132114768,0.044733044733044736,0.96875,0.08551724137931034,0.05527817403708987,31,662,1,True
0.006129249464720488,0.0446685878962536,0.96875,0.08539944903581267,0.0551994301994302,31,663,1,True
0.006128351669758558,0.04460431654676259,0.96875,0.08528198074277854,0.05512091038406828,31,664,1,True
0.006114934105426073,0.04454022988505747,0.96875,0.08516483516483517,0.05504261363636364,31,665,1,True
0.006100554019212723,0.04447632711621234,0.96875,0.0850480109739369,0.0549645390070922,31,666,1,True
0.0060969325713813305,0.044412607449856735,0.96875,0.08493150684931507,0.05488668555240793,31,667,1,True
0.006089499220252037,0.044349070100143065,0.96875,0.08481532147742818,0.05480905233380481,31,668,1,True
0.006061539985239506,0.04428571428571428,0.96875,0.08469945355191257,0.0547316384180791,31,669,1,True
0.006052861921489239,0.0442225392296719,0.96875,0.08458390177353342,0.05465444287729196,31,670,1,True
0.0060489848256111145,0.04415954415954416,0.96875,0.08446866485013624,0.05457746478873239,31,671,1,True
0.00603519007563591,0.044096728307254626,0.96875,0.08435374149659863,0.05450070323488045,31,672,1,True
0.006026900373399258,0.04403409090909091,0.96875,0.08423913043478261,0.05442415730337079,31,673,1,True
0.006020593456923962,0.04397163120567376,0.96875,0.08412483039348712,0.05434782608695652,31,674,1,True
0.006004819646477699,0.043909348441926344,0.96875,0.08401084010840108,0.05427170868347339,31,675,1,True
0.0059955227188766,0.04384724186704385,0.96875,0.08389715832205684,0.05419580419580419,31,676,1,True
0.0059807924553751945,0.043785310734463276,0.96875,0.08378378378378379,0.05412011173184358,31,677,1,True
0.005957692861557007,0.04372355430183357,0.96875,0.08367071524966262,0.05404463040446304,31,678,1,True
0.005956981331110001,0.04366197183098591,0.96875,0.08355795148247978,0.05396935933147632,31,679,1,True
0.005956693552434444,0.04360056258790436,0.96875,0.08344549125168237,0.05389429763560501,31,680,1,True
0.0059507302939891815,0.04353932584269663,0.96875,0.08333333333333333,0.05381944444444445,31,681,1,True
0.00595046253874898,0.043478260869565216,0.96875,0.08322147651006712,0.053744798890429955,31,682,1,True
0.005946309305727482,0.04341736694677871,0.96875,0.08310991957104558,0.053670360110803325,31,683,1,True
0.005941680166870356,0.043356643356643354,0.96875,0.08299866131191433,0.05359612724757953,31,684,1,True
0.00593413133174181,0.04329608938547486,0.96875,0.08288770053475936,0.053522099447513814,31,685,1,True
0.005919744726270437,0.043235704323570434,0.96875,0.08277703604806408,0.05344827586206897,31,686,1,True
0.0059160529635846615,0.04317548746518106,0.96875,0.08266666666666667,0.05337465564738292,31,687,1,True
0.0058953287079930305,0.043115438108484005,0.96875,0.08255659121171771,0.05330123796423659,31,688,1,True
0.005889538675546646,0.043055555555555555,0.96875,0.08244680851063829,0.053228021978021976,31,689,1,True
0.005887612234801054,0.04299583911234397,0.96875,0.08233731739707835,0.053155006858710566,31,690,1,True
0.0058854748494923115,0.04293628808864266,0.96875,0.08222811671087533,0.053082191780821915,31,691,1,True
0.005883145611733198,0.042876901798063624,0.96875,0.08211920529801324,0.053009575923392616,31,692,1,True
0.005880742333829403,0.04281767955801105,0.96875,0.082010582010582,0.05293715846994536,31,693,1,True
0.005878571420907974,0.04275862068965517,0.96875,0.08190224570673713,0.05286493860845839,31,694,1,True
0.0058785127475857735,0.04269972451790634,0.96875,0.08179419525065963,0.05279291553133515,31,695,1,True
0.005877727176994085,0.04264099037138927,0.96875,0.08168642951251646,0.05272108843537415,31,696,1,True
0.005875913426280022,0.042582417582417584,0.96875,0.08157894736842106,0.05264945652173913,31,697,1,True
0.005854307673871517,0.04252400548696845,0.96875,0.08147174770039421,0.05257801899592944,31,698,1,True
0.00584504334256053,0.04246575342465753,0.96875,0.08136482939632546,0.05250677506775068,31,699,1,True
0.005839237943291664,0.04240766073871409,0.96875,0.08125819134993446,0.05243572395128552,31,700,1,True
0.005836952477693558,0.04234972677595628,0.96875,0.08115183246073299,0.052364864864864864,31,701,1,True
0.0058304313570261,0.04229195088676671,0.96875,0.08104575163398693,0.05229419703103914,31,702,1,True
0.005826954729855061,0.04223433242506812,0.96875,0.08093994778067885,0.052223719676549867,31,703,1,True
0.005823569372296333,0.04217687074829932,0.96875,0.08083441981747067,0.05215343203230148,31,704,1,True
0.005819259211421013,0.042119565217391304,0.96875,0.08072916666666667,0.052083333333333336,31,705,1,True
0.005809159483760595,0.04206241519674356,0.96875,0.08062418725617686,0.05201342281879195,31,706,1,True
0.0057872384786605835,0.04200542005420054,0.96875,0.08051948051948052,0.051943699731903485,31,707,1,True
0.005778950173407793,0.04194857916102842,0.96875,0.08041504539559015,0.05187416331994645,31,708,1,True
0.005774084012955427,0.041891891891891894,0.96875,0.08031088082901554,0.0518048128342246,31,709,1,True
0.005764262285083532,0.04183535762483131,0.96875,0.08020698576972833,0.051735647530040056,31,710,1,True
0.0057569947093725204,0.04177897574123989,0.96875,0.08010335917312661,0.051666666666666666,31,711,1,True
0.0057556466199457645,0.04172274562584118,0.96875,0.08,0.05159786950732357,31,712,1,True
0.005738908424973488,0.041666666666666664,0.96875,0.07989690721649484,0.05152925531914894,31,713,1,True
0.005717386491596699,0.04161073825503356,0.96875,0.07979407979407979,0.051460823373173974,31,714,1,True
0.005690656136721373,0.04155495978552279,0.96875,0.07969151670951156,0.05139257294429708,31,715,1,True
0.005683990195393562,0.041499330655957165,0.96875,0.07958921694480103,0.05132450331125828,31,716,1,True
0.005662262439727783,0.04144385026737968,0.96875,0.07948717948717948,0.05125661375661376,31,717,1,True
0.0056592426262795925,0.04138851802403204,0.96875,0.0793854033290653,0.0511889035667107,31,718,1,True
0.005658960901200771,0.04133333333333333,0.96875,0.0792838874680307,0.05112137203166227,31,719,1,True
0.005656579043716192,0.041278295605858856,0.96875,0.07918263090676884,0.05105401844532279,31,720,1,True
0.00565379299223423,0.041223404255319146,0.96875,0.07908163265306123,0.05098684210526316,31,721,1,True
0.005650089588016272,0.041168658698539175,0.96875,0.07898089171974522,0.050919842312746384,31,722,1,True
0.005627110134810209,0.04111405835543767,0.96875,0.07888040712468193,0.05085301837270341,31,723,1,True
0.0056264037266373634,0.04105960264900662,0.96875,0.07878017789072427,0.050786369593709045,31,724,1,True
0.005623720120638609,0.041005291005291,0.96875,0.07868020304568528,0.05071989528795812,31,725,1,True
0.005622491240501404,0.04095112285336856,0.96875,0.07858048162230671,0.05065359477124183,31,726,1,True
0.005599586758762598,0.040897097625329816,0.96875,0.07848101265822785,0.050587467362924285,31,727,1,True
0.005593535955995321,0.04084321475625823,0.96875,0.07838179519595449,0.05052151238591916,31,728,1,True
0.00559086911380291,0.04078947368421053,0.96875,0.07828282828282829,0.050455729166666664,31,729,1,True
0.005577920004725456,0.040735873850197106,0.96875,0.07818411097099622,0.05039011703511053,31,730,1,True
0.005576685070991516,0.04068241469816273,0.96875,0.07808564231738035,0.05032467532467533,31,731,1,True
0.005575540475547314,0.04062909567496723,0.96875,0.0779874213836478,0.05025940337224384,31,732,1,True
0.005565301980823278,0.04057591623036649,0.96875,0.07788944723618091,0.05019430051813471,31,733,1,True
0.005562381353229284,0.040522875816993466,0.96875,0.07779171894604768,0.05012936610608021,31,734,1,True
0.005558837670832872,0.04046997389033943,0.96875,0.07769423558897243,0.05006459948320414,31,735,1,True
0.005547983106225729,0.04041720990873533,0.96875,0.07759699624530664,0.05,31,736,1,True
0.005534041207283735,0.040364583333333336,0.96875,0.0775,0.04993556701030928,31,737,1,True
0.005521938670426607,0.04031209362808843,0.96875,0.07740324594257178,0.04987129987129987,31,738,1,True
0.005517993588000536,0.04025974025974026,0.96875,0.0773067331670823,0.04980719794344473,31,739,1,True
0.005515366792678833,0.040207522697795074,0.96875,0.07721046077210461,0.04974326059050064,31,740,1,True
0.0055150557309389114,0.04015544041450777,0.96875,0.07711442786069651,0.049679487179487176,31,741,1,True
0.005511248949915171,0.040103492884864166,0.96875,0.07701863354037267,0.04961587708066581,31,742,1,True
0.0054971445351839066,0.040051679586563305,0.96875,0.07692307692307693,0.04955242966751918,31,743,1,True
0.0054845125414431095,0.04,0.96875,0.0768277571251549,0.04948914431673052,31,744,1,True
0.00548250786960125,0.03994845360824742,0.96875,0.07673267326732673,0.04942602040816327,31,745,1,True
0.0054749599657952785,0.039897039897039896,0.96875,0.07663782447466007,0.04936305732484077,31,746,1,True
0.00546933664008975,0.03984575835475578,0.96875,0.07654320987654321,0.04930025445292621,31,747,1,True
0.005465714726597071,0.03979460847240052,0.96875,0.07644882860665844,0.04923761118170267,31,748,1,True
0.005462680011987686,0.03974358974358974,0.96875,0.07635467980295567,0.0491751269035533,31,749,1,True
0.005460234824568033,0.03969270166453265,0.96875,0.07626076260762607,0.0491128010139417,31,750,1,True
0.005459960550069809,0.03964194373401535,0.96875,0.07616707616707617,0.0490506329113924,31,751,1,True
0.0054526012390851974,0.03959131545338442,0.96875,0.07607361963190185,0.04898862199747155,31,752,1,True
0.005450137425214052,0.039540816326530615,0.96875,0.07598039215686274,0.04892676767676768,31,753,1,True
0.005449442658573389,0.03949044585987261,0.96875,0.07588739290085679,0.04886506935687263,31,754,1,True
0.0054448493756353855,0.039440203562340966,0.96875,0.07579462102689487,0.04880352644836272,31,755,1,True
0.005443377885967493,0.03939008894536213,0.96875,0.0757020757020757,0.04874213836477988,31,756,1,True
0.0054374258033931255,0.03934010152284264,0.96875,0.07560975609756097,0.04868090452261307,31,757,1,True
0.005436438135802746,0.03929024081115336,0.96875,0.07551766138855055,0.0486198243412798,31,758,1,True
0.005414973013103008,0.039240506329113925,0.96875,0.07542579075425791,0.04855889724310777,31,759,1,True
0.005413096398115158,0.039190897597977246,0.96875,0.07533414337788578,0.04849812265331665,31,760,1,True
0.005398323759436607,0.039141414141414144,0.96875,0.07524271844660194,0.0484375,31,761,1,True
0.005398249719291925,0.03909205548549811,0.96875,0.07515151515151515,0.048377028714107366,31,762,1,True
0.005394036881625652,0.03904282115869018,0.96875,0.07506053268765134,0.048316708229426436,31,763,1,True
0.005389925558120012,0.0389937106918239,0.96875,0.07496977025392987,0.04825653798256538,31,764,1,True
0.005387214012444019,0.038944723618090454,0.96875,0.0748792270531401,0.048196517412935326,31,765,1,True
0.0053865062072873116,0.03889585947302384,0.96875,0.07478890229191798,0.04813664596273292,31,766,1,True
0.005385195836424828,0.03884711779448621,0.96875,0.0746987951807229,0.04807692307692308,31,767,1,True
0.005377837456762791,0.03879849812265332,0.96875,0.07460890493381468,0.04801734820322181,31,768,1,True
0.005377592518925667,0.03875,0.96875,0.07451923076923077,0.04795792079207921,31,769,1,True
0.0053758942522108555,0.03870162297128589,0.96875,0.0744297719087635,0.04789864029666255,31,770,1,True
0.005373105406761169,0.03865336658354115,0.96875,0.07434052757793765,0.047839506172839504,31,771,1,True
0.00536756869405508,0.038605230386052306,0.96875,0.07425149700598803,0.04778051787916153,31,772,1,True
0.005362987983971834,0.03855721393034826,0.96875,0.07416267942583732,0.04772167487684729,31,773,1,True
0.005356236826628447,0.03850931677018633,0.96875,0.07407407407407407,0.0476629766297663,31,774,1,True
0.005355495028197765,0.038461538461538464,0.96875,0.07398568019093078,0.0476044226044226,31,775,1,True
0.005350353661924601,0.03841387856257745,0.96875,0.07389749702026222,0.04754601226993865,31,776,1,True
0.005347831640392542,0.038366336633663366,0.96875,0.07380952380952381,0.047487745098039214,31,777,1,True
0.0053412336856126785,0.038318912237330034,0.96875,0.07372175980975029,0.0474296205630355,31,778,1,True
0.005338328890502453,0.03827160493827161,0.96875,0.07363420427553444,0.047371638141809294,31,779,1,True
0.005337954498827457,0.03822441430332922,0.96875,0.07354685646500593,0.04731379731379731,31,780,1,True
